,Date,county_name,tweet_count_7dra,v_allergy_cols_7dra,tweet_count,v_allergy_cols,02,03,04,05,06,07,08,09,10,11,12
4334,2019-11-13,Orange,0.0197962782996796,2.5,3,3.0,0,0,0,0,0,0,0,0,0,1,0
4335,2019-11-14,Orange,0.0217190639083455,2.5,0,1.0,0,0,0,0,0,0,0,0,0,1,0
4336,2019-11-15,Orange,0.0178778939840886,2.0,1,2.0,0,0,0,0,0,0,0,0,0,1,0
4337,2019-11-16,Orange,0.0142467900201235,1.875,0,1.0,0,0,0,0,0,0,0,0,0,1,0
4338,2019-11-17,Orange,0.015969055519083,2.125,0,3.0,0,0,0,0,0,0,0,0,0,1,0
4339,2019-11-18,Orange,0.0160857908847185,2.125,3,2.0,0,0,0,0,0,0,0,0,0,1,0
4340,2019-11-19,Orange,0.0143482315804577,2.375,1,1.0,0,0,0,0,0,0,0,0,0,1,0
4341,2019-11-20,Orange,0.0163985204890403,2.75,1,4.0,0,0,0,0,0,0,0,0,0,1,0
4342,2019-11-21,Orange,0.0165447259090407,3.375,1,3.0,0,0,0,0,0,0,0,0,0,1,0
4343,2019-11-22,Orange,0.0184291032398363,3.75,1,3.0,0,0,0,0,0,0,0,0,0,1,0
4344,2019-11-23,Orange,0.014851944676506,3.75,0,5.0,0,0,0,0,0,0,0,0,0,1,0
4345,2019-11-24,Orange,0.0168334424389787,3.75,0,6.0,0,0,0,0,0,0,0,0,0,1,0
4346,2019-11-25,Orange,0.0169712055212988,3.5,1,6.0,0,0,0,0,0,0,0,0,0,1,0
4347,2019-11-26,Orange,0.0156036668617125,3.5,0,2.0,0,0,0,0,0,0,0,0,0,1,0
4348,2019-11-27,Orange,0.0140686550365785,3.625,0,1.0,0,0,0,0,0,0,0,0,0,1,0
4349,2019-11-28,Orange,0.0101452804155506,3.25,0,2.0,0,0,0,0,0,0,0,0,0,1,0
4350,2019-11-29,Orange,0.01024989237613,3.75,0,3.0,0,0,0,0,0,0,0,0,0,1,0
4351,2019-11-30,Orange,0.0060576690089653,3.125,0,4.0,0,0,0,0,0,0,0,0,0,1,0
4352,2019-12-01,Orange,0.0100186346604684,3.25,0,2.0,0,0,0,0,0,0,0,0,0,0,1
4353,2019-12-02,Orange,0.0117956985019462,3.5,0,10.0,0,0,0,0,0,0,0,0,0,0,1
4354,2019-12-03,Orange,0.0097465886939571,3.625,0,1.0,0,0,0,0,0,0,0,0,0,0,1
4355,2019-12-04,Orange,0.0131472681854891,3.625,1,3.0,0,0,0,0,0,0,0,0,0,0,1
4356,2019-12-05,Orange,0.0146324511184679,3.25,0,3.0,0,0,0,0,0,0,0,0,0,0,1
4357,2019-12-06,Orange,0.0145510103857836,3.75,0,3.0,0,0,0,0,0,0,0,0,0,0,1
4358,2019-12-07,Orange,0.0196737730719702,2.75,3,3.0,0,0,0,0,0,0,0,0,0,0,1
4359,2019-12-08,Orange,0.0196081926594056,3.125,0,1.0,0,0,0,0,0,0,0,0,0,0,1
4360,2019-12-09,Orange,0.0230178122454761,3.125,0,6.0,0,0,0,0,0,0,0,0,0,0,1
4361,2019-12-10,Orange,0.0196699032598394,2.75,1,2.0,0,0,0,0,0,0,0,0,0,0,1
4362,2019-12-11,Orange,0.0199890968562602,2.875,1,4.0,0,0,0,0,0,0,0,0,0,0,1
4363,2019-12-12,Orange,0.0148063148933019,2.625,2,3.0,0,0,0,0,0,0,0,0,0,0,1
4364,2019-12-13,Orange,0.0187589104824791,2.625,0,0.0,0,0,0,0,0,0,0,0,0,0,1
4365,2019-12-14,Orange,0.0187343100153621,2.375,0,4.0,0,0,0,0,0,0,0,0,0,0,1
4366,2019-12-15,Orange,0.0128790108919634,2.5,0,1.0,0,0,0,0,0,0,0,0,0,0,1
4367,2019-12-16,Orange,0.0181494791099495,2.375,3,1.0,0,0,0,0,0,0,0,0,0,0,1
4368,2019-12-17,Orange,0.0145616046888367,2.625,0,4.0,0,0,0,0,0,0,0,0,0,0,1
4369,2019-12-18,Orange,0.0185298423110419,3.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
4370,2019-12-19,Orange,0.0206112162491333,3.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1
4371,2019-12-20,Orange,0.0225068927359003,3.375,2,5.0,0,0,0,0,0,0,0,0,0,0,1
4372,2019-12-21,Orange,0.0169083940783046,3.25,2,3.0,0,0,0,0,0,0,0,0,0,0,1
4373,2019-12-22,Orange,0.0169968461407716,2.875,1,4.0,0,0,0,0,0,0,0,0,0,0,1
4374,2019-12-23,Orange,0.0173876084310581,3.25,0,4.0,0,0,0,0,0,0,0,0,0,0,1
4375,2019-12-24,Orange,0.0159042563766127,3.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
4376,2019-12-25,Orange,0.0140246834428594,2.875,0,1.0,0,0,0,0,0,0,0,0,0,0,1
4377,2019-12-26,Orange,0.0099786456982058,3.25,0,6.0,0,0,0,0,0,0,0,0,0,0,1
4378,2019-12-27,Orange,0.0137581320387586,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1
4379,2019-12-28,Orange,0.0115881569036444,2.75,1,4.0,0,0,0,0,0,0,0,0,0,0,1
4380,2019-12-29,Orange,0.0151446312282295,3.142857142857143,0,6.0,0,0,0,0,0,0,0,0,0,0,1
4381,2019-12-30,Orange,0.0152056565042195,3.142857142857143,2,2.0,0,0,0,0,0,0,0,0,0,0,1
4382,2019-12-31,Orange,0.0149905372233777,3.142857142857143,0,2.0,0,0,0,0,0,0,0,0,0,0,1
4383,2016-01-01,Riverside,0.0105318588730911,4.428571428571429,0,11.0,0,0,0,0,0,0,0,0,0,0,0
4384,2016-01-02,Riverside,0.0090630138405168,4.428571428571429,1,11.0,0,0,0,0,0,0,0,0,0,0,0
4385,2016-01-03,Riverside,0.0101360768314623,4.428571428571429,1,3.0,0,0,0,0,0,0,0,0,0,0,0
4386,2016-01-04,Riverside,0.0076107362118828,4.428571428571429,0,3.0,0,0,0,0,0,0,0,0,0,0,0
4387,2016-01-05,Riverside,0.0076507191676017,5.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
4388,2016-01-06,Riverside,0.0078311601863816,4.125,1,2.0,0,0,0,0,0,0,0,0,0,0,0
4389,2016-01-07,Riverside,0.0077655829364257,3.5,1,0.0,0,0,0,0,0,0,0,0,0,0,0
4390,2016-01-08,Riverside,0.0064690584932268,3.875,0,9.0,0,0,0,0,0,0,0,0,0,0,0
4391,2016-01-09,Riverside,0.0091816524351053,3.75,0,4.0,0,0,0,0,0,0,0,0,0,0,0
4392,2016-01-10,Riverside,0.0094035464803868,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0
4393,2016-01-11,Riverside,0.0083673839374119,6.125,2,6.0,0,0,0,0,0,0,0,0,0,0,0
4394,2016-01-12,Riverside,0.0085295121119072,7.75,1,2.0,0,0,0,0,0,0,0,0,0,0,0
4395,2016-01-13,Riverside,0.0116312881651642,8.0,1,11.0,0,0,0,0,0,0,0,0,0,0,0
4396,2016-01-14,Riverside,0.0143866261922916,8.25,0,11.0,0,0,0,0,0,0,0,0,0,0,0
4397,2016-01-15,Riverside,0.0145902332978304,7.625,1,13.0,0,0,0,0,0,0,0,0,0,0,0
4398,2016-01-16,Riverside,0.0147531793101413,7.125,1,11.0,0,0,0,0,0,0,0,0,0,0,0
4399,2016-01-17,Riverside,0.0133414370210053,7.375,2,6.0,0,0,0,0,0,0,0,0,0,0,0
4400,2016-01-18,Riverside,0.0119860961284909,6.25,1,1.0,0,0,0,0,0,0,0,0,0,0,0
4401,2016-01-19,Riverside,0.0120906191908353,5.875,1,2.0,0,0,0,0,0,0,0,0,0,0,0
4402,2016-01-20,Riverside,0.0123156501123803,4.375,1,4.0,0,0,0,0,0,0,0,0,0,0,0
4403,2016-01-21,Riverside,0.0091897687241537,3.875,0,2.0,0,0,0,0,0,0,0,0,0,0,0
4404,2016-01-22,Riverside,0.0061960747866226,3.5,0,8.0,0,0,0,0,0,0,0,0,0,0,0
4405,2016-01-23,Riverside,0.0062461937256984,3.875,3,1.0,0,0,0,0,0,0,0,0,0,0,0
4406,2016-01-24,Riverside,0.0078179970291611,4.75,0,7.0,0,0,0,0,0,0,0,0,0,0,0
4407,2016-01-25,Riverside,0.0062613486945087,5.125,0,3.0,0,0,0,0,0,0,0,0,0,0,0
4408,2016-01-26,Riverside,0.007806523130728,6.0,1,4.0,0,0,0,0,0,0,0,0,0,0,0
4409,2016-01-27,Riverside,0.0094360393797376,5.125,3,9.0,0,0,0,0,0,0,0,0,0,0,0
4410,2016-01-28,Riverside,0.0108631552810453,5.625,0,7.0,0,0,0,0,0,0,0,0,0,0,0
4411,2016-01-29,Riverside,0.0139303790610924,5.5,1,9.0,0,0,0,0,0,0,0,0,0,0,0
4412,2016-01-30,Riverside,0.0139273610745732,5.5,1,1.0,0,0,0,0,0,0,0,0,0,0,0
4413,2016-01-31,Riverside,0.0139252061704135,6.125,2,5.0,0,0,0,0,0,0,0,0,0,0,0
4414,2016-02-01,Riverside,0.0108974857943488,5.875,2,6.0,1,0,0,0,0,0,0,0,0,0,0
4415,2016-02-02,Riverside,0.0156973549956832,5.75,0,3.0,1,0,0,0,0,0,0,0,0,0,0
4416,2016-02-03,Riverside,0.0143513203214695,5.625,1,9.0,1,0,0,0,0,0,0,0,0,0,0
4417,2016-02-04,Riverside,0.0141774704242214,7.875,1,7.0,1,0,0,0,0,0,0,0,0,0,0
4418,2016-02-05,Riverside,0.0121445812396581,8.375,1,6.0,1,0,0,0,0,0,0,0,0,0,0
4419,2016-02-06,Riverside,0.0122637315469164,8.625,0,8.0,1,0,0,0,0,0,0,0,0,0,0
4420,2016-02-07,Riverside,0.013883104262113,9.5,0,19.0,1,0,0,0,0,0,0,0,0,0,0
4421,2016-02-08,Riverside,0.0184385611776094,10.0,2,9.0,1,0,0,0,0,0,0,0,0,0,0
4422,2016-02-09,Riverside,0.0200240288346015,10.125,1,8.0,1,0,0,0,0,0,0,0,0,0,0
4423,2016-02-10,Riverside,0.0170276001919474,9.625,3,10.0,1,0,0,0,0,0,0,0,0,0,0
4424,2016-02-11,Riverside,0.016650520707193,9.5,3,13.0,1,0,0,0,0,0,0,0,0,0,0
4425,2016-02-12,Riverside,0.0182005702845355,8.0,1,8.0,1,0,0,0,0,0,0,0,0,0,0
4426,2016-02-13,Riverside,0.0234796900680911,7.875,0,2.0,1,0,0,0,0,0,0,0,0,0,0
4427,2016-02-14,Riverside,0.0263966957547902,8.25,0,7.0,1,0,0,0,0,0,0,0,0,0,0
4428,2016-02-15,Riverside,0.0277572168763878,7.875,2,7.0,1,0,0,0,0,0,0,0,0,0,0
4429,2016-02-16,Riverside,0.023052452012479,7.25,5,8.0,1,0,0,0,0,0,0,0,0,0,0
4430,2016-02-17,Riverside,0.0231828508724479,7.875,4,11.0,1,0,0,0,0,0,0,0,0,0,0
4431,2016-02-18,Riverside,0.0275082142584243,9.25,2,7.0,1,0,0,0,0,0,0,0,0,0,0
4432,2016-02-19,Riverside,0.0274834335969707,9.0,1,8.0,1,0,0,0,0,0,0,0,0,0,0
4433,2016-02-20,Riverside,0.0258103696955894,9.0,2,13.0,1,0,0,0,0,0,0,0,0,0,0
4434,2016-02-21,Riverside,0.0228032836728488,8.875,3,13.0,1,0,0,0,0,0,0,0,0,0,0
4435,2016-02-22,Riverside,0.0229210598698083,9.125,0,5.0,1,0,0,0,0,0,0,0,0,0,0
4436,2016-02-23,Riverside,0.0213489485642832,9.875,1,7.0,1,0,0,0,0,0,0,0,0,0,0
4437,2016-02-24,Riverside,0.0216149451906746,9.75,2,7.0,1,0,0,0,0,0,0,0,0,0,0
4438,2016-02-25,Riverside,0.0214737100435609,9.125,1,13.0,1,0,0,0,0,0,0,0,0,0,0
4439,2016-02-26,Riverside,0.0183150183150183,8.25,1,13.0,1,0,0,0,0,0,0,0,0,0,0
4440,2016-02-27,Riverside,0.0259079202036057,9.5,1,7.0,1,0,0,0,0,0,0,0,0,0,0
4441,2016-02-28,Riverside,0.0273864224203511,9.875,1,8.0,1,0,0,0,0,0,0,0,0,0,0
4443,2016-03-01,Riverside,0.0288771353881694,10.875,5,15.0,0,1,0,0,0,0,0,0,0,0,0
4444,2016-03-02,Riverside,0.0337071765643194,10.25,1,10.0,0,1,0,0,0,0,0,0,0,0,0
4445,2016-03-03,Riverside,0.0366479354996335,9.875,4,16.0,0,1,0,0,0,0,0,0,0,0,0
4446,2016-03-04,Riverside,0.0376534377588673,9.5,2,12.0,0,1,0,0,0,0,0,0,0,0,0
4447,2016-03-05,Riverside,0.0368889347951188,9.375,3,8.0,0,1,0,0,0,0,0,0,0,0,0
4448,2016-03-06,Riverside,0.0325819732827819,8.625,2,4.0,0,1,0,0,0,0,0,0,0,0,0
4449,2016-03-07,Riverside,0.031094527363184,8.25,2,5.0,0,1,0,0,0,0,0,0,0,0,0
4450,2016-03-08,Riverside,0.0266252496117151,8.375,1,5.0,0,1,0,0,0,0,0,0,0,0,0
4451,2016-03-09,Riverside,0.0237364071980654,7.875,2,9.0,0,1,0,0,0,0,0,0,0,0,0
4452,2016-03-10,Riverside,0.0235415287280217,7.75,1,7.0,0,1,0,0,0,0,0,0,0,0,0
4453,2016-03-11,Riverside,0.0190890135385157,7.625,2,17.0,0,1,0,0,0,0,0,0,0,0,0
4454,2016-03-12,Riverside,0.0204254325814828,7.0,1,8.0,0,1,0,0,0,0,0,0,0,0,0
4455,2016-03-13,Riverside,0.0204475083250569,7.5,3,7.0,0,1,0,0,0,0,0,0,0,0,0
4456,2016-03-14,Riverside,0.0198151529305195,7.25,0,3.0,0,1,0,0,0,0,0,0,0,0,0
4457,2016-03-15,Riverside,0.0221794036512843,7.5,1,0.0,0,1,0,0,0,0,0,0,0,0,0
4458,2016-03-16,Riverside,0.0247517945051016,6.5,3,9.0,0,1,0,0,0,0,0,0,0,0,0
4459,2016-03-17,Riverside,0.0261913623643907,6.125,2,7.0,0,1,0,0,0,0,0,0,0,0,0
4460,2016-03-18,Riverside,0.0205710524150415,5.625,3,9.0,0,1,0,0,0,0,0,0,0,0,0
4461,2016-03-19,Riverside,0.0245962121833237,6.25,2,9.0,0,1,0,0,0,0,0,0,0,0,0
4462,2016-03-20,Riverside,0.0231431060771073,6.75,2,5.0,0,1,0,0,0,0,0,0,0,0,0
4463,2016-03-21,Riverside,0.0260688216892596,6.25,0,3.0,0,1,0,0,0,0,0,0,0,0,0
4464,2016-03-22,Riverside,0.0308041277531189,7.375,0,8.0,0,1,0,0,0,0,0,0,0,0,0
4465,2016-03-23,Riverside,0.0343642611683848,7.875,3,4.0,0,1,0,0,0,0,0,0,0,0,0
4466,2016-03-24,Riverside,0.031839298377643,8.25,4,5.0,0,1,0,0,0,0,0,0,0,0,0
4467,2016-03-25,Riverside,0.0297328292910844,7.875,5,16.0,0,1,0,0,0,0,0,0,0,0,0
4468,2016-03-26,Riverside,0.0346529163894433,8.125,3,13.0,0,1,0,0,0,0,0,0,0,0,0
4469,2016-03-27,Riverside,0.0353328078710624,7.625,1,12.0,0,1,0,0,0,0,0,0,0,0,0
4470,2016-03-28,Riverside,0.0337136230007821,7.5,1,2.0,0,1,0,0,0,0,0,0,0,0,0
4471,2016-03-29,Riverside,0.033004607443199,7.875,5,5.0,0,1,0,0,0,0,0,0,0,0,0
4472,2016-03-30,Riverside,0.0274094183982457,6.375,4,4.0,0,1,0,0,0,0,0,0,0,0,0
4473,2016-03-31,Riverside,0.0231558906012812,5.375,1,3.0,0,1,0,0,0,0,0,0,0,0,0
4474,2016-04-01,Riverside,0.0250654835758418,5.0,2,8.0,0,0,1,0,0,0,0,0,0,0,0
4475,2016-04-02,Riverside,0.0309340856502963,5.25,1,4.0,0,0,1,0,0,0,0,0,0,0,0
4476,2016-04-03,Riverside,0.0320063027796242,5.125,2,5.0,0,0,1,0,0,0,0,0,0,0,0
4477,2016-04-04,Riverside,0.0294402669250867,5.125,3,9.0,0,0,1,0,0,0,0,0,0,0,0
4478,2016-04-05,Riverside,0.0306233693055844,6.125,6,4.0,0,0,1,0,0,0,0,0,0,0,0
4479,2016-04-06,Riverside,0.0274495614308707,5.75,4,4.0,0,0,1,0,0,0,0,0,0,0,0
4480,2016-04-07,Riverside,0.0265510222143552,6.5,2,4.0,0,0,1,0,0,0,0,0,0,0,0
4481,2016-04-08,Riverside,0.0265883365830189,6.5,2,11.0,0,0,1,0,0,0,0,0,0,0,0
4482,2016-04-09,Riverside,0.0268082824827022,5.875,1,5.0,0,0,1,0,0,0,0,0,0,0,0
4483,2016-04-10,Riverside,0.0232606223508735,6.125,1,10.0,0,0,1,0,0,0,0,0,0,0,0
