,Date,DMA,v_allergy_cols_5dra,/m/0cnq0_5dra,tweet_count,tweet_count_5dra,v_allergy_cols,02,03,04,05,06,07,08,09,10,11,12
1419,2019-11-20,771,0.625,1534.8518276061827,0,0.0,2,0,0,0,0,0,0,0,0,0,1,0
1420,2019-11-21,771,0.625,2448.906061905057,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1421,2019-11-22,771,0.625,1452.0868765467098,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1422,2019-11-23,771,0.375,1700.4294984156995,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0
1423,2019-11-24,771,0.5,2025.4276006696982,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1424,2019-11-25,771,0.25,3437.482359491402,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1425,2019-11-26,771,0.25,4217.8735825315025,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1426,2019-11-27,771,0.25,4714.899624324708,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0
1427,2019-11-28,771,0.125,4847.066355381333,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1428,2019-11-29,771,0.125,4131.417887288636,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1429,2019-11-30,771,0.125,4404.917997519938,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1430,2019-12-01,771,0.125,4457.889782397057,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1431,2019-12-02,771,0.0,4334.897550046942,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1432,2019-12-03,771,0.0,3114.9238070594615,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1433,2019-12-04,771,0.0,3199.590065108579,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1434,2019-12-05,771,0.0,3517.360698919644,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1435,2019-12-06,771,0.125,3852.9524888274364,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1436,2019-12-07,771,0.25,3654.5467226212595,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1437,2019-12-08,771,0.375,3481.861407728531,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1438,2019-12-09,771,0.375,3605.4643527834605,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
1439,2019-12-10,771,0.375,3614.3733892756572,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
1440,2019-12-11,771,0.5,3777.4921553828963,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
1441,2019-12-12,771,0.625,3806.316518472231,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1442,2019-12-13,771,0.75,3172.2882095868185,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1443,2019-12-14,771,0.625,2955.466151755425,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
1444,2019-12-15,771,0.5,2955.466151755425,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
1445,2019-12-16,771,0.375,2644.462572979196,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
1446,2019-12-17,771,0.375,2467.94747879646,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1447,2019-12-18,771,0.375,3030.904641687739,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1448,2019-12-19,771,0.25,2675.7048597462767,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1449,2019-12-20,771,0.125,2256.1376363137474,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1450,2019-12-21,771,0.25,2449.9777038572647,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1451,2019-12-22,771,0.5,2428.5424343949244,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1452,2019-12-23,771,0.5,2428.5424343949244,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1453,2019-12-24,771,0.625,3162.629626285058,0,0.0,2,0,0,0,0,0,0,0,0,0,0,1
1454,2019-12-25,771,0.625,3639.362823452275,0,0.0,2,0,0,0,0,0,0,0,0,0,0,1
1455,2019-12-26,771,0.625,2865.4907541649154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1456,2019-12-27,771,0.625,3665.380026606654,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
1457,2019-12-28,771,0.625,3511.137878423387,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1458,2019-12-29,771,0.42857142857142855,3584.605079041157,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1459,2019-12-30,771,0.42857142857142855,3584.605079041157,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1460,2019-12-31,771,0.42857142857142855,3584.605079041157,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1461,2016-01-01,800,4.142857142857143,2841.5739178394538,0,0.14285714285714285,4,0,0,0,0,0,0,0,0,0,0,0
1462,2016-01-02,800,4.142857142857143,2841.5739178394538,1,0.14285714285714285,2,0,0,0,0,0,0,0,0,0,0,0
1463,2016-01-03,800,4.142857142857143,2841.5739178394538,0,0.14285714285714285,4,0,0,0,0,0,0,0,0,0,0,0
1464,2016-01-04,800,4.142857142857143,2841.5739178394538,0,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0
1465,2016-01-05,800,4.0,2486.377178109522,0,0.125,5,0,0,0,0,0,0,0,0,0,0,0
1466,2016-01-06,800,4.0,2204.89458697498,0,0.25,6,0,0,0,0,0,0,0,0,0,0,0
1467,2016-01-07,800,4.25,1877.4117999690036,0,0.125,7,0,0,0,0,0,0,0,0,0,0,0
1468,2016-01-08,800,4.125,1837.7994148212372,0,0.125,3,0,0,0,0,0,0,0,0,0,0,0
1469,2016-01-09,800,4.5,1912.142183923576,1,0.25,4,0,0,0,0,0,0,0,0,0,0,0
1470,2016-01-10,800,4.0,2329.1633704756314,0,0.25,4,0,0,0,0,0,0,0,0,0,0,0
1471,2016-01-11,800,3.5,2141.077302196966,0,0.25,3,0,0,0,0,0,0,0,0,0,0,0
1472,2016-01-12,800,3.25,2759.6501898943193,1,0.25,4,0,0,0,0,0,0,0,0,0,0,0
1473,2016-01-13,800,3.125,2942.222719059039,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0
1474,2016-01-14,800,2.875,2961.4532741689763,0,0.125,2,0,0,0,0,0,0,0,0,0,0,0
1475,2016-01-15,800,3.0,3196.8308457069065,0,0.25,5,0,0,0,0,0,0,0,0,0,0,0
1476,2016-01-16,800,3.25,3172.763914705097,0,0.25,2,0,0,0,0,0,0,0,0,0,0,0
1477,2016-01-17,800,2.75,2716.7918171937354,0,0.125,2,0,0,0,0,0,0,0,0,0,0,0
1478,2016-01-18,800,2.875,2177.92274049746,1,0.125,5,0,0,0,0,0,0,0,0,0,0,0
1479,2016-01-19,800,3.25,2730.0626607874106,0,0.125,5,0,0,0,0,0,0,0,0,0,0,0
1480,2016-01-20,800,2.875,2013.8753021529824,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
1481,2016-01-21,800,3.25,2389.8317529324013,0,0.125,2,0,0,0,0,0,0,0,0,0,0,0
1482,2016-01-22,800,3.625,2210.3308099719916,0,0.125,5,0,0,0,0,0,0,0,0,0,0,0
1483,2016-01-23,800,3.875,2438.682619192258,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0
1484,2016-01-24,800,3.25,2297.8321641497328,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0
1485,2016-01-25,800,3.5,2505.1205524824686,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0
1486,2016-01-26,800,3.625,2887.212089605642,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0
1487,2016-01-27,800,3.25,2384.5678653230775,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1488,2016-01-28,800,3.125,2334.605451327909,0,0.25,2,0,0,0,0,0,0,0,0,0,0,0
1489,2016-01-29,800,2.875,1889.407881603836,0,0.375,3,0,0,0,0,0,0,0,0,0,0,0
1490,2016-01-30,800,3.375,2315.5358630074024,2,0.375,2,0,0,0,0,0,0,0,0,0,0,0
1491,2016-01-31,800,2.75,1825.2417572403554,0,0.375,1,0,0,0,0,0,0,0,0,0,0,0
1492,2016-02-01,800,2.875,1722.548099063331,1,0.375,3,1,0,0,0,0,0,0,0,0,0,0
1493,2016-02-02,800,3.125,1515.259710730595,0,0.5,9,1,0,0,0,0,0,0,0,0,0,0
1494,2016-02-03,800,3.875,1620.1742705690922,0,0.5,2,1,0,0,0,0,0,0,0,0,0,0
1495,2016-02-04,800,4.125,1461.2103743867433,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0
1496,2016-02-05,800,4.625,1464.7375859653116,1,0.5,4,1,0,0,0,0,0,0,0,0,0,0
1497,2016-02-06,800,4.625,1351.4061757452457,0,0.375,9,1,0,0,0,0,0,0,0,0,0,0
1498,2016-02-07,800,4.0,1096.4786311341895,0,0.375,4,1,0,0,0,0,0,0,0,0,0,0
1499,2016-02-08,800,3.75,914.4761320173322,2,0.5,5,1,0,0,0,0,0,0,0,0,0,0
1500,2016-02-09,800,4.25,1317.7658080772712,0,0.625,3,1,0,0,0,0,0,0,0,0,0,0
1501,2016-02-10,800,3.875,1317.7658080772712,0,0.5,4,1,0,0,0,0,0,0,0,0,0,0
1502,2016-02-11,800,3.375,830.7597111156005,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0
1503,2016-02-12,800,3.125,1195.5187809033418,1,0.5,5,1,0,0,0,0,0,0,0,0,0,0
1504,2016-02-13,800,3.0,1057.1390669505563,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0
1505,2016-02-14,800,3.5,1222.5927983783604,0,0.5,5,1,0,0,0,0,0,0,0,0,0,0
1506,2016-02-15,800,3.5,1051.3923615858498,0,0.625,2,1,0,0,0,0,0,0,0,0,0,0
1507,2016-02-16,800,4.125,1051.3923615858498,2,0.5,4,1,0,0,0,0,0,0,0,0,0,0
1508,2016-02-17,800,4.625,530.2128012155451,0,0.375,7,1,0,0,0,0,0,0,0,0,0,0
1509,2016-02-18,800,5.0,530.2128012155451,1,0.375,4,1,0,0,0,0,0,0,0,0,0,0
1510,2016-02-19,800,6.375,846.4603293027074,0,0.5,5,1,0,0,0,0,0,0,0,0,0,0
1511,2016-02-20,800,7.625,709.8690055005471,0,0.75,9,1,0,0,0,0,0,0,0,0,0,0
1512,2016-02-21,800,8.25,1301.3398684406957,0,0.625,4,1,0,0,0,0,0,0,0,0,0,0
1513,2016-02-22,800,8.375,1135.8861370128918,1,0.625,16,1,0,0,0,0,0,0,0,0,0,0
1514,2016-02-23,800,8.5,1257.8719006386127,2,0.75,12,1,0,0,0,0,0,0,0,0,0,0
1515,2016-02-24,800,8.375,1257.8719006386127,1,0.875,9,1,0,0,0,0,0,0,0,0,0,0
1516,2016-02-25,800,8.0,1573.5168913938933,0,0.875,8,1,0,0,0,0,0,0,0,0,0,0
1517,2016-02-26,800,8.375,1836.5171608783373,2,1.25,5,1,0,0,0,0,0,0,0,0,0,0
1518,2016-02-27,800,7.0,1802.1728595793204,1,1.625,4,1,0,0,0,0,0,0,0,0,0,0
1519,2016-02-28,800,6.625,2094.8402426284883,0,1.375,6,1,0,0,0,0,0,0,0,0,0,0
1520,2016-02-29,800,8.125,1941.8944364589825,3,1.375,7,1,0,0,0,0,0,0,0,0,0,0
1521,2016-03-01,800,7.875,2364.159609675954,4,1.625,5,0,1,0,0,0,0,0,0,0,0,0
1522,2016-03-02,800,7.875,2462.601343511744,0,1.75,9,0,1,0,0,0,0,0,0,0,0,0
1523,2016-03-03,800,8.375,2684.8933416045256,1,1.625,21,0,1,0,0,0,0,0,0,0,0,0
1524,2016-03-04,800,8.75,2858.0916177555937,2,1.625,6,0,1,0,0,0,0,0,0,0,0,0
1525,2016-03-05,800,8.75,2986.4374796499214,3,1.375,5,0,1,0,0,0,0,0,0,0,0,0
1526,2016-03-06,800,8.5,3283.6517775345555,0,0.875,8,0,1,0,0,0,0,0,0,0,0,0
1527,2016-03-07,800,8.125,2762.8166484998064,0,1.0,9,0,1,0,0,0,0,0,0,0,0,0
1528,2016-03-08,800,5.75,2737.049586789669,1,1.0,7,0,1,0,0,0,0,0,0,0,0,0
1529,2016-03-09,800,6.375,2568.3340613484625,0,0.75,3,0,1,0,0,0,0,0,0,0,0,0
1530,2016-03-10,800,6.875,2538.6981443759714,1,0.375,6,0,1,0,0,0,0,0,0,0,0,0
1531,2016-03-11,800,6.875,2563.4896735824746,1,0.375,2,0,1,0,0,0,0,0,0,0,0,0
1532,2016-03-12,800,6.125,2074.6464066761255,0,0.625,11,0,1,0,0,0,0,0,0,0,0,0
1533,2016-03-13,800,6.25,1995.8188632665983,0,0.5,9,0,1,0,0,0,0,0,0,0,0,0
1534,2016-03-14,800,6.25,1416.701338593819,0,0.875,8,0,1,0,0,0,0,0,0,0,0,0
1535,2016-03-15,800,7.125,2170.5568103407504,2,0.75,3,0,1,0,0,0,0,0,0,0,0,0
1536,2016-03-16,800,8.0,2017.7435966042544,0,0.75,8,0,1,0,0,0,0,0,0,0,0,0
1537,2016-03-17,800,7.375,2000.1569299717792,3,0.75,3,0,1,0,0,0,0,0,0,0,0,0
1538,2016-03-18,800,6.875,2136.1344282629934,0,0.875,13,0,1,0,0,0,0,0,0,0,0,0
1539,2016-03-19,800,6.375,2072.2377380455364,1,0.875,9,0,1,0,0,0,0,0,0,0,0,0
1540,2016-03-20,800,6.375,2072.2377380455364,0,0.75,6,0,1,0,0,0,0,0,0,0,0,0
1541,2016-03-21,800,5.625,1759.7191500762922,1,1.0,5,0,1,0,0,0,0,0,0,0,0,0
1542,2016-03-22,800,5.75,1759.7191500762922,0,0.75,4,0,1,0,0,0,0,0,0,0,0,0
1543,2016-03-23,800,4.25,1005.8636783293607,1,1.0,3,0,1,0,0,0,0,0,0,0,0,0
1544,2016-03-24,800,3.375,1838.2745360879503,2,1.125,2,0,1,0,0,0,0,0,0,0,0,0
1545,2016-03-25,800,3.25,1602.3115549446607,1,1.25,4,0,1,0,0,0,0,0,0,0,0,0
1546,2016-03-26,800,3.5,1507.4184751299429,2,1.375,1,0,1,0,0,0,0,0,0,0,0,0
1547,2016-03-27,800,4.0,1458.249750139637,2,1.5,2,0,1,0,0,0,0,0,0,0,0,0
1548,2016-03-28,800,3.875,2045.7772718370645,1,1.375,5,0,1,0,0,0,0,0,0,0,0,0
1549,2016-03-29,800,5.0,2194.3710665541457,2,1.25,7,0,1,0,0,0,0,0,0,0,0,0
1550,2016-03-30,800,5.5,3005.118969658328,1,1.125,8,0,1,0,0,0,0,0,0,0,0,0
1551,2016-03-31,800,7.0,3005.118969658328,0,0.875,2,0,1,0,0,0,0,0,0,0,0,0
1552,2016-04-01,800,7.5,2068.805896769527,1,0.875,11,0,0,1,0,0,0,0,0,0,0,0
1553,2016-04-02,800,7.75,2670.0606107880103,0,0.75,8,0,0,1,0,0,0,0,0,0,0,0
1554,2016-04-03,800,7.75,2438.184611822494,0,0.625,13,0,0,1,0,0,0,0,0,0,0,0
1555,2016-04-04,800,7.125,2304.1664997309717,2,0.5,6,0,0,1,0,0,0,0,0,0,0,0
1556,2016-04-05,800,7.625,1894.8461226151037,0,0.5,7,0,0,1,0,0,0,0,0,0,0,0
1557,2016-04-06,800,7.25,1882.1091440925456,1,0.375,7,0,0,1,0,0,0,0,0,0,0,0
1558,2016-04-07,800,6.875,1409.638244580442,0,0.375,3,0,0,1,0,0,0,0,0,0,0,0
1559,2016-04-08,800,5.875,2003.4480709819607,0,0.375,6,0,0,1,0,0,0,0,0,0,0,0
1560,2016-04-09,800,6.125,1847.4055047881625,0,0.125,8,0,0,1,0,0,0,0,0,0,0,0
1561,2016-04-10,800,6.125,1396.4751723381096,0,0.125,5,0,0,1,0,0,0,0,0,0,0,0
1562,2016-04-11,800,6.25,1510.186471151473,0,0.125,5,0,0,1,0,0,0,0,0,0,0,0
1563,2016-04-12,800,6.5,1650.594616192914,0,0.125,8,0,0,1,0,0,0,0,0,0,0,0
1564,2016-04-13,800,6.875,1472.3874716113548,0,0.25,7,0,0,1,0,0,0,0,0,0,0,0
1565,2016-04-14,800,6.375,2071.293046584955,1,0.25,8,0,0,1,0,0,0,0,0,0,0,0
1566,2016-04-15,800,6.375,1917.5206714010806,0,0.375,5,0,0,1,0,0,0,0,0,0,0,0
1567,2016-04-16,800,6.125,1323.7108449995621,1,0.625,9,0,0,1,0,0,0,0,0,0,0,0
1568,2016-04-17,800,5.875,1586.4113571982407,0,0.625,4,0,0,1,0,0,0,0,0,0,0,0
1569,2016-04-18,800,5.375,1569.7596242064922,1,0.625,5,0,0,1,0,0,0,0,0,0,0,0
1570,2016-04-19,800,5.125,1628.5201283803767,2,0.5,3,0,0,1,0,0,0,0,0,0,0,0
1571,2016-04-20,800,5.125,1975.1570135527643,0,1.0,6,0,0,1,0,0,0,0,0,0,0,0
1572,2016-04-21,800,4.5,2451.8714139320964,0,0.875,3,0,0,1,0,0,0,0,0,0,0,0
1573,2016-04-22,800,5.5,1905.8431207303136,0,1.0,6,0,0,1,0,0,0,0,0,0,0,0
1574,2016-04-23,800,5.75,2126.524397456969,4,0.875,5,0,0,1,0,0,0,0,0,0,0,0
1575,2016-04-24,800,7.0,2126.524397456969,0,0.625,4,0,0,1,0,0,0,0,0,0,0,0
1576,2016-04-25,800,7.125,1863.8238852582904,1,0.875,12,0,0,1,0,0,0,0,0,0,0,0
1577,2016-04-26,800,7.375,1876.661904654477,0,0.875,7,0,0,1,0,0,0,0,0,0,0,0
1578,2016-04-27,800,7.125,1704.190101667229,0,1.0,13,0,0,1,0,0,0,0,0,0,0,0
1579,2016-04-28,800,7.375,1217.1450714534003,2,0.5,7,0,0,1,0,0,0,0,0,0,0,0
1580,2016-04-29,800,7.5,1049.9067428754515,0,0.5,5,0,0,1,0,0,0,0,0,0,0,0
1581,2016-04-30,800,6.5,861.1726449091109,1,0.5,4,0,0,1,0,0,0,0,0,0,0,0
1582,2016-05-01,800,6.25,580.0403303892945,0,0.75,7,0,0,0,1,0,0,0,0,0,0,0
1583,2016-05-02,800,5.375,1076.17275072677,0,0.75,5,0,0,0,1,0,0,0,0,0,0,0
1584,2016-05-03,800,5.375,1199.8083336264783,1,0.5,4,0,0,0,1,0,0,0,0,0,0,0
1585,2016-05-04,800,5.375,1543.4214608411978,2,0.625,5,0,0,0,1,0,0,0,0,0,0,0
1586,2016-05-05,800,5.875,1543.4214608411978,0,0.5,6,0,0,0,1,0,0,0,0,0,0,0
1587,2016-05-06,800,5.5,1543.4214608411978,0,0.5,7,0,0,0,1,0,0,0,0,0,0,0
1588,2016-05-07,800,5.875,1562.2715267687076,1,0.5,5,0,0,0,1,0,0,0,0,0,0,0
1589,2016-05-08,800,6.0,1562.2715267687076,0,0.5,8,0,0,0,1,0,0,0,0,0,0,0
1590,2016-05-09,800,6.25,2285.0815320228135,0,0.25,4,0,0,0,1,0,0,0,0,0,0,0
1591,2016-05-10,800,5.875,1937.0472304116915,0,0.375,8,0,0,0,1,0,0,0,0,0,0,0
1592,2016-05-11,800,5.875,1813.4116475119831,1,0.75,5,0,0,0,1,0,0,0,0,0,0,0
1593,2016-05-12,800,5.625,1531.3972497148716,0,0.625,7,0,0,0,1,0,0,0,0,0,0,0
1594,2016-05-13,800,5.125,1766.0895223835803,1,0.75,3,0,0,0,1,0,0,0,0,0,0,0
1595,2016-05-14,800,5.25,2189.123377942653,3,0.75,7,0,0,0,1,0,0,0,0,0,0,0
1596,2016-05-15,800,5.125,2066.015104681646,0,0.75,3,0,0,0,1,0,0,0,0,0,0,0
1597,2016-05-16,800,5.375,3156.2547595084793,1,0.75,4,0,0,0,1,0,0,0,0,0,0,0
1598,2016-05-17,800,5.25,2617.0674343786227,0,0.875,5,0,0,0,1,0,0,0,0,0,0,0
1599,2016-05-18,800,5.25,2468.9693156522694,0,0.75,7,0,0,0,1,0,0,0,0,0,0,0
1600,2016-05-19,800,5.0,2468.9693156522694,1,0.5,7,0,0,0,1,0,0,0,0,0,0,0
1601,2016-05-20,800,5.25,2260.859918261793,1,1.0,6,0,0,0,1,0,0,0,0,0,0,0
1602,2016-05-21,800,6.875,2511.6029985812065,0,1.125,3,0,0,0,1,0,0,0,0,0,0,0
1603,2016-05-22,800,7.0,2088.569143022134,1,1.125,5,0,0,0,1,0,0,0,0,0,0,0
1604,2016-05-23,800,6.625,1883.351278554248,4,1.25,5,0,0,0,1,0,0,0,0,0,0,0
1605,2016-05-24,800,6.25,793.1116237274141,2,1.125,17,0,0,0,1,0,0,0,0,0,0,0
1606,2016-05-25,800,6.0,485.43535298812196,0,1.0,6,0,0,0,1,0,0,0,0,0,0,0
1607,2016-05-26,800,6.125,485.43535298812196,1,1.0,4,0,0,0,1,0,0,0,0,0,0,0
1608,2016-05-27,800,5.875,485.43535298812196,0,1.0,4,0,0,0,1,0,0,0,0,0,0,0
1609,2016-05-28,800,5.625,485.43535298812196,0,0.5,4,0,0,0,1,0,0,0,0,0,0,0
1610,2016-05-29,800,4.125,0.0,0,0.25,4,0,0,0,1,0,0,0,0,0,0,0
1611,2016-05-30,800,3.875,381.31042628286275,1,0.5,3,0,0,0,1,0,0,0,0,0,0,0
1612,2016-05-31,800,3.75,381.31042628286275,0,0.375,3,0,0,0,1,0,0,0,0,0,0,0
1613,2016-06-01,800,4.125,381.31042628286275,0,0.75,5,0,0,0,0,1,0,0,0,0,0,0
1614,2016-06-02,800,4.25,1061.8617709838059,2,1.0,4,0,0,0,0,1,0,0,0,0,0,0
1615,2016-06-03,800,4.5,1362.7094880205043,0,1.0,3,0,0,0,0,1,0,0,0,0,0,0
1616,2016-06-04,800,5.0,1362.7094880205043,3,1.25,7,0,0,0,0,1,0,0,0,0,0,0
1617,2016-06-05,800,5.375,1554.807615689715,2,1.25,5,0,0,0,0,1,0,0,0,0,0,0
1618,2016-06-06,800,5.125,1830.5231148923763,0,1.25,6,0,0,0,0,1,0,0,0,0,0,0
1619,2016-06-07,800,5.25,2073.4101606195563,3,1.25,7,0,0,0,0,1,0,0,0,0,0,0
1620,2016-06-08,800,5.625,2261.0082485936273,0,1.375,6,0,0,0,0,1,0,0,0,0,0,0
1621,2016-06-09,800,4.875,2651.200345543457,0,1.0,3,0,0,0,0,1,0,0,0,0,0,0
1622,2016-06-10,800,4.875,1970.6490008425137,2,0.75,5,0,0,0,0,1,0,0,0,0,0,0
1623,2016-06-11,800,4.875,2080.972108850267,1,0.75,6,0,0,0,0,1,0,0,0,0,0,0
1624,2016-06-12,800,4.375,2199.2301419839273,0,0.375,1,0,0,0,0,1,0,0,0,0,0,0
1625,2016-06-13,800,3.875,2475.866551590998,0,0.375,5,0,0,0,0,1,0,0,0,0,0,0
1626,2016-06-14,800,4.5,2200.1510523883367,0,0.375,6,0,0,0,0,1,0,0,0,0,0,0
1627,2016-06-15,800,4.375,1575.9535803782937,0,0.25,3,0,0,0,0,1,0,0,0,0,0,0
1628,2016-06-16,800,4.125,1827.9718339323554,0,0.25,2,0,0,0,0,1,0,0,0,0,0,0
1629,2016-06-17,800,4.625,1437.7797369825257,0,0.375,8,0,0,0,0,1,0,0,0,0,0,0
1630,2016-06-18,800,4.375,1702.8006791569205,1,0.5,4,0,0,0,0,1,0,0,0,0,0,0
1631,2016-06-19,800,4.25,1559.2504532661494,1,0.5,4,0,0,0,0,1,0,0,0,0,0,0
1632,2016-06-20,800,4.375,1440.9924201324889,1,0.625,5,0,0,0,0,1,0,0,0,0,0,0
1633,2016-06-21,800,4.75,972.2578828562073,1,0.875,3,0,0,0,0,1,0,0,0,0,0,0
1634,2016-06-22,800,4.625,1294.2838852693035,0,0.875,5,0,0,0,0,1,0,0,0,0,0,0
1635,2016-06-23,800,4.5,1294.2838852693035,1,0.75,4,0,0,0,0,1,0,0,0,0,0,0
1636,2016-06-24,800,4.75,987.2544478464418,2,0.625,5,0,0,0,0,1,0,0,0,0,0,0
1637,2016-06-25,800,4.625,987.2544478464418,0,0.625,7,0,0,0,0,1,0,0,0,0,0,0
1638,2016-06-26,800,5.125,722.2335056720472,0,0.5,3,0,0,0,0,1,0,0,0,0,0,0
1639,2016-06-27,800,5.5,944.7044607695882,0,0.625,6,0,0,0,0,1,0,0,0,0,0,0
1640,2016-06-28,800,5.875,1252.1380967616285,1,0.5,4,0,0,0,0,1,0,0,0,0,0,0
1641,2016-06-29,800,6.125,1252.1380967616285,0,0.25,7,0,0,0,0,1,0,0,0,0,0,0
1642,2016-06-30,800,6.375,1095.96212444243,1,0.375,8,0,0,0,0,1,0,0,0,0,0,0
1643,2016-07-01,800,6.125,1629.266315227012,0,0.375,7,0,0,0,0,0,1,0,0,0,0,0
1644,2016-07-02,800,6.125,1637.2980188294864,0,0.375,7,0,0,0,0,0,1,0,0,0,0,0
1645,2016-07-03,800,5.875,1930.2911256926013,1,0.25,9,0,0,0,0,0,1,0,0,0,0,0
1646,2016-07-04,800,5.75,2244.744281501059,0,0.25,1,0,0,0,0,0,1,0,0,0,0,0
1647,2016-07-05,800,5.75,2172.596850616053,0,0.25,6,0,0,0,0,0,1,0,0,0,0,0
1648,2016-07-06,800,5.625,2217.911336691053,0,0.25,2,0,0,0,0,0,1,0,0,0,0,0
1649,2016-07-07,800,5.25,2484.127329603993,0,0.25,6,0,0,0,0,0,1,0,0,0,0,0
1650,2016-07-08,800,4.375,2600.6807686100656,1,0.25,8,0,0,0,0,0,1,0,0,0,0,0
1651,2016-07-09,800,5.25,2067.3765778254833,0,0.25,6,0,0,0,0,0,1,0,0,0,0,0
1652,2016-07-10,800,5.125,2058.1899620533386,0,0.5,4,0,0,0,0,0,1,0,0,0,0,0
1653,2016-07-11,800,5.25,2020.2406664453015,1,0.5,2,0,0,0,0,0,1,0,0,0,0,0
1654,2016-07-12,800,5.0,2228.56501901908,0,0.5,8,0,0,0,0,0,1,0,0,0,0,0
1655,2016-07-13,800,4.5,1810.6208956528644,2,0.375,5,0,0,0,0,0,1,0,0,0,0,0
1656,2016-07-14,800,4.125,1732.97317126594,0,0.375,3,0,0,0,0,0,1,0,0,0,0,0
1657,2016-07-15,800,4.25,1648.6338253458207,0,0.375,4,0,0,0,0,0,1,0,0,0,0,0
1658,2016-07-16,800,4.0,1366.230356245851,0,0.25,4,0,0,0,0,0,1,0,0,0,0,0
1659,2016-07-17,800,3.125,1664.6655247882472,0,0.375,3,0,0,0,0,0,1,0,0,0,0,0
1660,2016-07-18,800,3.375,1655.038868005134,0,0.125,5,0,0,0,0,0,1,0,0,0,0,0
1661,2016-07-19,800,3.375,1572.4577043752133,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0
1662,2016-07-20,800,3.125,1396.4176436099638,1,0.25,1,0,0,0,0,0,1,0,0,0,0,0
1663,2016-07-21,800,3.375,2258.4032670147735,0,0.25,7,0,0,0,0,0,1,0,0,0,0,0
1664,2016-07-22,800,3.75,1983.3028693346575,1,0.375,3,0,0,0,0,0,1,0,0,0,0,0
1665,2016-07-23,800,3.625,2311.4306071422466,0,0.375,2,0,0,0,0,0,1,0,0,0,0,0
1666,2016-07-24,800,4.0,2311.4306071422466,0,0.375,6,0,0,0,0,0,1,0,0,0,0,0
1667,2016-07-25,800,4.125,2012.9954385998503,1,0.375,6,0,0,0,0,0,1,0,0,0,0,0
1668,2016-07-26,800,4.125,2237.60343202046,0,0.625,4,0,0,0,0,0,1,0,0,0,0,0
1669,2016-07-27,800,4.125,2334.6068202227793,0,0.5,3,0,0,0,0,0,1,0,0,0,0,0
1670,2016-07-28,800,4.25,1987.869372605793,1,0.75,2,0,0,0,0,0,1,0,0,0,0,0
1671,2016-07-29,800,4.25,1316.2328681626275,2,0.75,7,0,0,0,0,0,1,0,0,0,0,0
1672,2016-07-30,800,3.75,1961.665073994553,0,0.75,3,0,0,0,0,0,1,0,0,0,0,0
